NIK,Kepala_Keluarga,Alamat_Email,Usia,Tingkat_Pendidikan,Pekerjaan,Jumlah_Tanggungan,Lokasi,Pengalaman_Kerja,Status_Pernikahan,Status_Pekerjaan,Jumlah_Anggota_Rumah_Tangga,Status_Kepemilikan_Rumah,Jenis_Perkonomian,Jenis_Kelamin,Transportasi_Utama,Pendapatan
3877282675096605,Yudha Gendis Yusman,yudha.gendis18@gmail.com,34.0,Sarjana,Pendidikan,1.0,Suburban,4.0,Menikah,Full-time,1.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,67226.0
1075759675081791,Uli Citra Wijaya,uli.citra@gmail.com,36.0,Magister,Keuangan,4.0,Urban,16.0,Menikah,Full-time,2.0,Sewa,Rumah Susun,Perempuan,Mobil,108024.0
6793564969084659,Siska Satrio Kusuma,siska.satrio14@gmail.com,,Sarjana,Teknologi,4.0,Urban,9.0,Lajang,Part-time,7.0,Sewa,Rumah Tinggal,Perempuan,Jalan Kaki,69262.0
5820930309513581,Nur Abdurrahman Yusman,nur.abdurrahman19@outlook.com,34.0,SMA,Teknologi,0.0,Rural,14.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Susun,Perempuan,Bersepeda,66076.0
7959924119476111,Kiki Hadi Harto,kiki.hadi@icloud.com,34.0,Magister,Teknologi,2.0,Suburban,48.0,Bercerai,Full-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,,69390.0
5818423649608893,Vina Jihan Kurniawan,vina.jihan_@icloud.com,46.0,Magister,Kesehatan,1.0,Urban,39.0,Lajang,Full-time,5.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,69780.0
7588590680163090,Ika Hendra Gunawan,ika.hendra_@hotmail.com,63.0,Sarjana,Pendidikan,3.0,Urban,,Menikah,Self-employed,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,66260.0
9756990155760256,Tegar Xena Gandi,tegar.xena70@gmail.com,27.0,Sarjana,Teknologi,0.0,Urban,32.0,Bercerai,Full-time,6.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,68832.0
4280731813028189,Cinta Lita Mulyadi,cinta.lita@outlook.com,26.0,Magister,Kesehatan,0.0,Rural,23.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,68488.0
9784661112026959,Lia Gusti Yusman,lia.gusti@gmail.com,37.0,Sarjana,Teknologi,0.0,Urban,21.0,Bercerai,Full-time,2.0,Sewa,Apartemen,Laki-Laki,Mobil,1299629.0
9768408980348712,Lestari Xena Eka Rachma,lestari.xena_@outlook.com,22.0,Sarjana,Pendidikan,0.0,Urban,5.0,Menikah,Full-time,1.0,Sewa,Rumah Susun,Laki-Laki,,52944.0
5422531224516925,Oka Taufik Laksana,oka.taufik89_@outlook.com,32.0,Sarjana,Teknologi,3.0,,15.0,Menikah,Full-time,,Milik Sendiri,Apartemen,Perempuan,Mobil,67428.0
5270478308775018,Rima Joko Purnama,rima.joko@icloud.com,49.0,Sarjana,Lainnya,5.0,Urban,48.0,Lajang,Part-time,4.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,42664.0
7298473746207368,Kiki Sulis Setiawan,kiki.sulis40.@icloud.com,36.0,Sarjana,Kesehatan,1.0,Rural,1.0,Lajang,Part-time,2.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,659113.0
7972401336789918,Jali Yoga Zara,jali.yoga_@yahoo.com,27.0,Sarjana,Lainnya,,Urban,33.0,Bercerai,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Mobil,74116.0
2697447693336525,Lestari Balqis Mulyadi,lestari.balqis@gmail.com,66.0,SMA,Teknologi,2.0,,5.0,Menikah,Part-time,7.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,334093.0
8935971874120427,Indra Tirta Basuki,indra.tirta16@gmail.com,,SMA,Keuangan,4.0,Rural,26.0,Lajang,Part-time,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Jalan Kaki,
4439133160415809,Lestari Widodo Gunawan,lestari.widodo-@hotmail.com,32.0,Sarjana,Lainnya,3.0,,36.0,Lajang,Full-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Jalan Kaki,74732.0
8979377455528744,Zani Kencana Yuliani,zani.kencana50@hotmail.com,70.0,Sarjana,Teknologi,3.0,,26.0,Menikah,Part-time,,Milik Sendiri,Apartemen,Laki-Laki,Mobil,67672.0
3098585361627083,Oka Oktaviani Santoso,oka.oktaviani35@outlook.com,56.0,SMA,Kesehatan,0.0,Urban,19.0,Menikah,Full-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,70050.0
3311211746502471,Zani Hendra Kusuma,zani.hendra@gmail.com,20.0,Sarjana,Lainnya,0.0,Urban,0.0,Lajang,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,91960.52498675293
4417726609831084,Budi Krisna Tunggul,budi.krisna56@outlook.com,23.0,SMA,Teknologi,5.0,Urban,50.0,Menikah,Self-employed,7.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,70090.0
9545092984689224,Jaka Langgeng Yusman,jaka.langgeng@yahoo.com,58.0,,Teknologi,5.0,Urban,5.0,Menikah,Part-time,,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,156352.55788239406
9934983892392507,Aira Mahmud Eka Putra,aira.mahmud85@outlook.com,56.0,,Kesehatan,5.0,Urban,5.0,Lajang,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,458599.0
5030393426922417,Imam Zainal Wijaya,imam.zainal57@yahoo.com,25.0,Magister,Kesehatan,2.0,Urban,44.0,Menikah,Full-time,1.0,Sewa,Apartemen,Perempuan,Jalan Kaki,1988361.0
2394396462772478,Lia Lita Purnama,lia.lita@gmail.com,23.0,Sarjana,Teknologi,2.0,Urban,32.0,Bercerai,Self-employed,3.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,73250.0
1537497042007645,Garin Pandu Qodrat,garin.pandu.@icloud.com,60.0,SMA,Teknologi,4.0,Urban,47.0,Menikah,Self-employed,1.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,35604.0
4935166773979745,Faiz Yulia Tunggul,faiz.yulia_@icloud.com,43.0,Doktor,Keuangan,3.0,Urban,45.0,Menikah,Self-employed,4.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,77859.0
4367456979977397,Puti Irfan Pangestu,puti.irfan@hotmail.com,64.0,Sarjana,Kesehatan,4.0,Urban,45.0,Lajang,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,67170.0
5997104891890715,Hanif Utami Yuliani,hanif.utami78@yahoo.com,39.0,SMA,,1.0,Urban,46.0,Menikah,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,68040.0
5909565465955261,Puti Naura Dwianto,puti.naura63.@yahoo.com,30.0,Sarjana,Lainnya,5.0,Urban,9.0,Lajang,Part-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,66852.0
8082240714802856,Jali Candra Dwianto,jali.candra@gmail.com,58.0,Magister,Teknologi,2.0,,8.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,65856.0
8218432026120058,Xandra Widi Santoso,xandra.widi@hotmail.com,66.0,Magister,Pendidikan,4.0,Urban,43.0,Menikah,Self-employed,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,65212.0
6958893759038020,Qiana Dwi Wijaya,qiana.dwi49@gmail.com,28.0,SMA,Pendidikan,2.0,Suburban,,Lajang,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,1811336.0
3369062944492924,Imam Utami Cahyana,imam.utami@yahoo.com,54.0,Sarjana,Kesehatan,3.0,Urban,49.0,Lajang,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,74352.0
7846123018543588,Siska Bela Jatmiko,siska.bela95@hotmail.com,19.0,SMA,Keuangan,2.0,Urban,15.0,Menikah,Part-time,2.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,1850726.0
1957039839535096,Yani Taufik Indrianto,yani.taufik@yahoo.com,47.0,SMA,Lainnya,5.0,Urban,48.0,Menikah,Self-employed,,Sewa,Apartemen,Laki-Laki,Bersepeda,100645.0
3716175526137850,Indra Taufik Anwar,indra.taufik24@outlook.com,27.0,SMA,Pendidikan,3.0,Urban,19.0,Menikah,Full-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,1067401.0
3201086015886656,Lestari Hadi Zara,lestari.hadi@gmail.com,42.0,SMA,Lainnya,1.0,,13.0,Lajang,Full-time,7.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,68596.0
2017012991962339,Joni Yoga Dimas,joni.yoga@icloud.com,25.0,Sarjana,Lainnya,5.0,Urban,50.0,Menikah,Full-time,5.0,Sewa,Apartemen,Perempuan,Mobil,46189.0
2043353891630222,Andi Citra Ekasari,andi.citra80@hotmail.com,18.0,SMA,Kesehatan,1.0,Suburban,,Lajang,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,70968.0
7379642518086719,Kartika Kencana Firmansyah,kartika.kencana@icloud.com,44.0,SMA,Lainnya,3.0,,42.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,,65566.0
4120034219726015,Indra Lita Fajar,indra.lita@icloud.com,55.0,Sarjana,Pendidikan,2.0,,25.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,72534.0
1709247390461798,Qiana Balqis Darmawan,qiana.balqis@icloud.com,58.0,Sarjana,Keuangan,5.0,Urban,50.0,Lajang,Self-employed,2.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,68342.0
8933078290480056,Hanif Naura Qodrat,hanif.naura@hotmail.com,47.0,Sarjana,Teknologi,3.0,Urban,44.0,Menikah,Self-employed,7.0,Sewa,Apartemen,Laki-Laki,,75264.0
4507119598278539,Uli Pandu Fajar,uli.pandu-@gmail.com,58.0,SMA,Kesehatan,2.0,Suburban,39.0,Lajang,Full-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,75064.0
8640777562579060,Ratna Oktaviani Nafian,ratna.oktaviani41@icloud.com,35.0,Sarjana,Teknologi,1.0,Suburban,35.0,Menikah,Self-employed,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,50575.0
8929412262597026,Dila Balqis Dimas,dila.balqis16@gmail.com,31.0,SMA,Kesehatan,4.0,Suburban,37.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,7272269.0
9500809249718942,Jaka Abdurrahman Anwar,jaka.abdurrahman95@outlook.com,68.0,Magister,Kesehatan,1.0,Rural,19.0,Lajang,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,65648.0
7083412119214652,Eko Oktaviani Safitri,eko.oktaviani@icloud.com,44.0,Sarjana,Kesehatan,3.0,Suburban,38.0,Lajang,Full-time,,,Rumah Tinggal,Perempuan,Mobil,2904283.842407639
7236783755544385,Tara Krisna Qodrat,tara.krisna52-@hotmail.com,70.0,Sarjana,Pendidikan,4.0,Urban,4.0,Menikah,Self-employed,3.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,596489.0
7446531930733600,Miko Yulia Zulkarnaen,miko.yulia41-@hotmail.com,37.0,Sarjana,,4.0,Urban,10.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Mobil,301715.0
4230970732326323,Hanif Utami Indrianto,hanif.utami30@icloud.com,23.0,Magister,Lainnya,0.0,Urban,41.0,Lajang,Full-time,1.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,70694.0
4367441997283031,Puti Gendis Ekasari,puti.gendis41.@yahoo.com,62.0,Magister,Teknologi,4.0,Rural,5.0,Lajang,Full-time,,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,150681.0
6659076383114022,Miko Sulis Widodo,miko.sulis51_@gmail.com,38.0,Sarjana,Teknologi,3.0,Urban,2.0,Lajang,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,2047764.0
7209687788260087,Tara Sulis Laksana,tara.sulis16@hotmail.com,65.0,Sarjana,Keuangan,1.0,Suburban,17.0,Menikah,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,33920.0
5650308093693537,Oka Taufik Yuliani,oka.taufik79@hotmail.com,67.0,Magister,Teknologi,3.0,Rural,3.0,Lajang,Part-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,51169.0
6829398315839409,Uli Ningsih Harto,uli.ningsih53.@icloud.com,60.0,Sarjana,Lainnya,1.0,Urban,24.0,Menikah,Part-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,8209367.0
5974012667421195,Siska Joko Setiawan,siska.joko39_@outlook.com,26.0,Sarjana,Pendidikan,1.0,Urban,4.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,73356.0
6147392245424129,Qiana Vicky Ibrahim,qiana.vicky10.@gmail.com,41.0,Magister,Lainnya,2.0,Urban,3.0,Menikah,Full-time,2.0,Sewa,Rumah Tinggal,Perempuan,Mobil,65632.0
7136531221895749,Imam Ajeng Setiawan,imam.ajeng@gmail.com,32.0,SMA,Kesehatan,3.0,Urban,20.0,Bercerai,Full-time,6.0,Sewa,Apartemen,Laki-Laki,Bersepeda,70758.0
9094197685419635,Miko Yulia Alfi,miko.yulia70@yahoo.com,,Sarjana,Teknologi,5.0,Suburban,34.0,Bercerai,Part-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,66440.0
8412825982973172,Kiki Prasetyo Tjahjono,kiki.prasetyo_@hotmail.com,29.0,SMA,Kesehatan,5.0,Urban,8.0,Menikah,Full-time,4.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,
1803242327945066,Siska Ria Fajar,siska.ria68@outlook.com,52.0,Magister,Kesehatan,2.0,Urban,36.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,157265.0
7803619739379136,Qiana Zita Dwianto,qiana.zita@yahoo.com,69.0,SMA,Kesehatan,5.0,Urban,31.0,Bercerai,Part-time,1.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,1525243.0
1507145410239604,Andi Damar Alfi,andi.damar76_@yahoo.com,54.0,,Keuangan,2.0,,30.0,Menikah,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,71412.0
3196476878463024,Yani Xena Anwar,yani.xena41-@outlook.com,41.0,Sarjana,Teknologi,3.0,Suburban,7.0,Lajang,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,71210.0
4473182966409683,Dila Widi Tunggul,dila.widi11_@gmail.com,21.0,Sarjana,Kesehatan,5.0,Urban,15.0,Menikah,Self-employed,2.0,Sewa,Apartemen,Perempuan,Bersepeda,55511.0
9571011315985163,Putri Citra Ibrahim,putri.citra_@gmail.com,32.0,SMA,Kesehatan,1.0,Urban,2.0,Menikah,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,101202.0
5589013906039522,Qiana Feri Hidayat,qiana.feri56-@hotmail.com,26.0,Sarjana,Lainnya,0.0,Urban,10.0,Bercerai,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Bersepeda,86257.0
2077979135188951,Miko Ria Baginda,miko.ria-@outlook.com,54.0,Sarjana,Pendidikan,5.0,Suburban,5.0,Lajang,Full-time,,,Apartemen,Perempuan,Mobil,46971.0
1848822499121041,Ratna Xena Eka Putra,ratna.xena@gmail.com,,Sarjana,Kesehatan,3.0,Suburban,40.0,Menikah,Full-time,5.0,,Rumah Tinggal,Laki-Laki,Jalan Kaki,65360.33665164405
1846815816465634,Ika Tirta Pangestu,ika.tirta@hotmail.com,45.0,Doktor,Keuangan,1.0,Urban,2.0,Menikah,Full-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,140257.0
1398108298492573,Budi Pandu Basuki,budi.pandu@outlook.com,18.0,Sarjana,Teknologi,4.0,Urban,13.0,Lajang,Full-time,3.0,Sewa,Rumah Tinggal,Laki-Laki,Jalan Kaki,312945.0
6427585164556749,Cinta Abdurrahman Jatmiko,cinta.abdurrahman@yahoo.com,24.0,Sarjana,Pendidikan,3.0,Urban,24.0,Menikah,Self-employed,,Sewa,Rumah Susun,Perempuan,Mobil,5989527.0
5688937397484687,Oka Jihan Eka Rachma,oka.jihan@yahoo.com,42.0,SMA,Keuangan,5.0,Urban,4.0,Lajang,Part-time,1.0,Sewa,Rumah Tinggal,Laki-Laki,Bersepeda,1206506.0
9703815673900938,Agus Feri Eka Rachma,agus.feri10@gmail.com,69.0,Sarjana,Kesehatan,1.0,Urban,30.0,Menikah,Self-employed,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,1789540.0
9932825549567558,Aira Ery Yuliani,aira.ery35@icloud.com,39.0,Sarjana,Pendidikan,5.0,Urban,20.0,Bercerai,Part-time,2.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,71494.0
1267573181711622,Dila Damar Hidayat,dila.damar75@hotmail.com,42.0,Magister,Kesehatan,0.0,Suburban,17.0,Menikah,Self-employed,6.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,
8720090604560271,Kiki Hendra Purnama,kiki.hendra@gmail.com,59.0,Magister,Lainnya,2.0,Urban,30.0,Lajang,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,65398.0
6660905236329217,Kiki Damar Alfi,kiki.damar@gmail.com,38.0,,Kesehatan,5.0,Urban,32.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,8444025.0
1554438044396806,Ika Utami Tunggul,ika.utami-@outlook.com,27.0,SMA,Kesehatan,5.0,Urban,9.0,Menikah,Full-time,1.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,2162356.0
7994811844346790,Vina Balqis Basuki,vina.balqis@yahoo.com,70.0,Magister,Kesehatan,0.0,Urban,13.0,Menikah,Part-time,2.0,Sewa,Apartemen,Perempuan,Transportasi Umum,37467.0
3156439627556605,Cinta Bagas Purnama,cinta.bagas69_@yahoo.com,57.0,SMA,Teknologi,3.0,Urban,11.0,Menikah,Self-employed,1.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,66188.0
7810247824916196,Kiki Manaf Darmawan,kiki.manaf20@hotmail.com,48.0,Sarjana,Teknologi,1.0,Urban,27.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,434276.0
6696881277365084,Eko Fitria Jatmiko,eko.fitria@yahoo.com,53.0,SMA,Teknologi,2.0,Urban,13.0,Menikah,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,33104.0
8190556453153869,Rima Bagas Gandi,rima.bagas_@outlook.com,30.0,Doktor,Teknologi,4.0,Urban,33.0,Menikah,Full-time,,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,
8850353028243951,Wahyu Ulan Gunawan,wahyu.ulan63@outlook.com,59.0,Magister,Teknologi,1.0,Urban,43.0,Lajang,Full-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,70048.0
5992227108438740,Joni Widi Safitri,joni.widi@outlook.com,32.0,Sarjana,Lainnya,5.0,Suburban,6.0,,Full-time,5.0,Sewa,Rumah Tinggal,Perempuan,Mobil,70242.0
9519387467411722,Ika Ria Ekasari,ika.ria@gmail.com,20.0,Magister,Teknologi,2.0,Urban,0.0,Menikah,Self-employed,1.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,242881.0
1845798760073269,Galang Feri Hidayat,galang.feri.@outlook.com,36.0,Sarjana,Pendidikan,2.0,Rural,47.0,Menikah,Self-employed,3.0,Sewa,Rumah Susun,Perempuan,Bersepeda,70486.0
7488732828562849,Uli Vicky Firmansyah,uli.vicky-@yahoo.com,21.0,Sarjana,Kesehatan,,Urban,26.0,Menikah,Self-employed,,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,46094.0
4196920932882152,Agus Hadi Santoso,agus.hadi63@gmail.com,35.0,Magister,Pendidikan,5.0,Rural,28.0,Lajang,Part-time,1.0,Milik Sendiri,Apartemen,Perempuan,,71802.0
2194689181800393,Jaka Tirta Tunggul,jaka.tirta53@yahoo.com,22.0,Magister,Teknologi,1.0,Urban,50.0,Menikah,Full-time,7.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,39840.0
5698233544304320,Ika Aditya Utomo,ika.aditya@yahoo.com,42.0,SMA,Pendidikan,1.0,Rural,24.0,Menikah,Part-time,7.0,Sewa,Apartemen,Perempuan,Mobil,73394.0
2023707300948403,Nanda Bela Tunggul,nanda.bela26@icloud.com,69.0,Sarjana,Teknologi,2.0,,25.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,63809.0
2630424394417816,Putri Dwi Jatmiko,putri.dwi60@icloud.com,44.0,Magister,,3.0,Urban,29.0,Lajang,Full-time,3.0,,Apartemen,Laki-Laki,Transportasi Umum,74118.0
8189433605440158,Tegar Raharja Tunggul,tegar.raharja@outlook.com,,SMA,Lainnya,1.0,Urban,50.0,Lajang,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,71695.86491754756
2775098698729251,Ovi Feri Utomo,ovi.feri96@icloud.com,70.0,Magister,Lainnya,3.0,Urban,6.0,Lajang,Part-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,80650.0
6319257671490303,Dewi Bela Jatmiko,dewi.bela@hotmail.com,32.0,SMA,Lainnya,5.0,Urban,8.0,Menikah,Full-time,3.0,Sewa,Rumah Tinggal,Perempuan,Mobil,1703834.0
4833854774508578,Nanda Yoga Abdurrahman,nanda.yoga97@hotmail.com,52.0,Doktor,Lainnya,5.0,Urban,3.0,Bercerai,Part-time,3.0,Sewa,Apartemen,Laki-Laki,Mobil,84131.92159425278
7584410399813358,Lia Ulan Tjahjono,lia.ulan98@yahoo.com,63.0,SMA,Lainnya,2.0,Urban,20.0,Menikah,Full-time,1.0,Sewa,Apartemen,Laki-Laki,Mobil,66224.0
8625296186654766,Nur Yoga Laksana,nur.yoga.@yahoo.com,44.0,Sarjana,Kesehatan,0.0,Urban,8.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,71254.0
6556602576617523,Kartika Eka Wijaya,kartika.eka52@gmail.com,45.0,SMA,Kesehatan,1.0,Urban,32.0,Lajang,Self-employed,2.0,Sewa,Rumah Tinggal,Perempuan,Mobil,65242.0
1313136576511790,Hanif Ria Laksana,hanif.ria@icloud.com,62.0,Sarjana,Lainnya,3.0,Urban,,Menikah,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,85350.0
2641684860161614,Galang Hadi Utomo,galang.hadi.@gmail.com,62.0,Magister,Lainnya,4.0,Urban,7.0,Menikah,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,6821987.0
7784990280076141,Aira Aditya Baginda,aira.aditya59@hotmail.com,20.0,SMA,Kesehatan,2.0,Urban,25.0,Menikah,Part-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,4074977.0
3639120406156807,Lia Ajeng Nafian,lia.ajeng@yahoo.com,67.0,Sarjana,Kesehatan,5.0,Suburban,51.0,Menikah,Part-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,2532406.0
5107398529197268,Uli Irfan Widodo,uli.irfan52@hotmail.com,18.0,Sarjana,Keuangan,5.0,Urban,,Lajang,Self-employed,,Milik Sendiri,Rumah Susun,Perempuan,Mobil,1728975.3090603198
3861395357842507,Hanif Prasetyo Rahayu,hanif.prasetyo_@outlook.com,27.0,Doktor,Teknologi,4.0,Rural,23.0,Bercerai,Self-employed,3.0,Sewa,Rumah Susun,Perempuan,Jalan Kaki,124936.0
3327382387384728,Kartika Xena Rahayu,kartika.xena@gmail.com,46.0,Sarjana,Teknologi,5.0,Urban,16.0,Lajang,Self-employed,1.0,Milik Sendiri,Apartemen,Perempuan,Mobil,72348.0
2016738527780077,Zani Gendis Indrianto,zani.gendis21.@icloud.com,30.0,SMA,Lainnya,5.0,Urban,47.0,Bercerai,Self-employed,2.0,,Rumah Tinggal,Laki-Laki,Mobil,68782.0
8311222542648981,Zani Prasetyo Zulkarnaen,zani.prasetyo48_@yahoo.com,66.0,Sarjana,Teknologi,4.0,Urban,48.0,Lajang,Part-time,1.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,65946.0
4647339986974252,Cinta Dwi Kusuma,cinta.dwi39@gmail.com,39.0,Sarjana,Lainnya,4.0,,37.0,Menikah,Part-time,6.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,2771585.0
4593808779049261,Jaka Bela Zulkarnaen,jaka.bela@hotmail.com,33.0,Sarjana,Kesehatan,4.0,Urban,,Lajang,Part-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,66718.0
5712871183394125,Dewi Kencana Nafian,dewi.kencana.@yahoo.com,40.0,SMA,Teknologi,3.0,Urban,43.0,Lajang,Full-time,4.0,Sewa,Rumah Susun,Laki-Laki,Jalan Kaki,68768.0
1660980138241503,Nur Abdurrahman Nugroho,nur.abdurrahman24@icloud.com,45.0,Magister,Kesehatan,1.0,Suburban,44.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,70592.0
5395876164034607,Andi Widi Ekasari,andi.widi82-@outlook.com,54.0,Sarjana,Kesehatan,1.0,Urban,23.0,Menikah,Full-time,6.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,3262014.0
9720267275238264,Faiz Zainal Harto,faiz.zainal@gmail.com,51.0,Sarjana,Lainnya,3.0,Suburban,4.0,Lajang,Full-time,6.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,74982.0
4540558023283043,Ratna Jihan Cahyana,ratna.jihan95@gmail.com,48.0,Magister,Teknologi,0.0,Urban,10.0,Bercerai,Full-time,6.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,68014.0
9758219249716780,Made Widi Darmawan,made.widi@yahoo.com,42.0,Magister,Keuangan,3.0,Urban,38.0,Lajang,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,68036.0
5821094331852157,Tegar Ria Mawardi,tegar.ria75@hotmail.com,43.0,SMA,Keuangan,0.0,Urban,37.0,Lajang,Full-time,1.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,
4388013915257423,Hanif Damar Nafian,hanif.damar84@outlook.com,65.0,Sarjana,Kesehatan,0.0,Urban,41.0,Lajang,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,,66854.0
3844346468794494,Yani Ajeng Kusuma,yani.ajeng@icloud.com,,Magister,Lainnya,,Suburban,33.0,,Full-time,5.0,Sewa,Rumah Tinggal,Laki-Laki,,6419344.0
4039867121413502,Qiana Dwi Lesmana,qiana.dwi@outlook.com,48.0,Sarjana,Keuangan,5.0,,39.0,Menikah,Self-employed,5.0,Sewa,Rumah Tinggal,Laki-Laki,,69122.0
9327931755770391,Indra Candra Yusman,indra.candra39-@outlook.com,19.0,Sarjana,Kesehatan,3.0,Urban,28.0,Lajang,Full-time,3.0,,Rumah Tinggal,Laki-Laki,Mobil,69742.0
